startSnipped,endSnipped,startEnc,endEnc,encDur,encN,startNumEnc,endNumEnc
04-Jul-2022 07:10:01,04-Jul-2022 09:27:59,04-Jul-2022 08:10:01,04-Jul-2022 08:27:59,00:17:57,182,738706.340299689,738706.352771936
04-Jul-2022 08:54:30,04-Jul-2022 11:32:17,04-Jul-2022 09:54:30,04-Jul-2022 10:32:17,00:37:46,183,738706.412855451,738706.439086617
04-Jul-2022 10:50:10,04-Jul-2022 13:13:54,04-Jul-2022 11:50:10,04-Jul-2022 12:13:54,00:23:44,184,738706.493177459,738706.509661177
04-Jul-2022 13:18:15,04-Jul-2022 15:38:19,04-Jul-2022 14:18:15,04-Jul-2022 14:38:19,00:20:03,185,738706.59601811,738706.60994324
04-Jul-2022 16:42:30,04-Jul-2022 19:23:49,04-Jul-2022 17:42:30,04-Jul-2022 18:23:49,00:41:18,186,738706.737858366,738706.766540013
04-Jul-2022 20:28:28,04-Jul-2022 23:17:43,04-Jul-2022 21:28:28,04-Jul-2022 22:17:43,00:49:15,187,738706.894771694,738706.928976315
04-Jul-2022 22:47:36,05-Jul-2022 01:03:20,04-Jul-2022 23:47:36,05-Jul-2022 00:03:20,00:15:43,188,738706.991400022,738707.002319359
05-Jul-2022 07:15:58,05-Jul-2022 09:48:28,05-Jul-2022 08:15:58,05-Jul-2022 08:48:28,00:32:29,189,738707.344422563,738707.366991423
05-Jul-2022 09:40:41,05-Jul-2022 12:06:54,05-Jul-2022 10:40:41,05-Jul-2022 11:06:54,00:26:12,190,738707.444929112,738707.463133175
06-Jul-2022 13:52:52,06-Jul-2022 16:16:56,06-Jul-2022 14:52:52,06-Jul-2022 15:16:56,00:24:04,192,738708.620046488,738708.63676091
06-Jul-2022 16:28:18,06-Jul-2022 19:02:36,06-Jul-2022 17:28:18,06-Jul-2022 18:02:36,00:34:17,193,738708.727995063,738708.75180747
07-Jul-2022 05:30:01,07-Jul-2022 08:16:42,07-Jul-2022 06:30:01,07-Jul-2022 07:16:42,00:46:40,194,738709.270855032,738709.303271611
07-Jul-2022 08:40:07,07-Jul-2022 10:54:48,07-Jul-2022 09:40:07,07-Jul-2022 09:54:48,00:14:40,195,738709.40286895,738709.413062729
07-Jul-2022 14:42:22,07-Jul-2022 16:59:03,07-Jul-2022 15:42:22,07-Jul-2022 15:59:03,00:16:40,196,738709.65442404,738709.666008461
07-Jul-2022 15:34:12,07-Jul-2022 18:08:34,07-Jul-2022 16:34:12,07-Jul-2022 17:08:34,00:34:22,197,738709.690416896,738709.714290118
07-Jul-2022 18:41:43,07-Jul-2022 21:13:55,07-Jul-2022 19:41:43,07-Jul-2022 20:13:55,00:32:11,198,738709.820648101,738709.843004193
07-Jul-2022 23:45:51,08-Jul-2022 02:19:59,08-Jul-2022 00:45:51,08-Jul-2022 01:19:59,00:34:08,199,738710.031843673,738710.055555077
08-Jul-2022 05:45:07,08-Jul-2022 08:13:12,08-Jul-2022 06:45:07,08-Jul-2022 07:13:12,00:28:05,200,738710.281331691,738710.300838365
08-Jul-2022 08:20:46,08-Jul-2022 10:58:47,08-Jul-2022 09:20:46,08-Jul-2022 09:58:47,00:38:01,201,738710.3894269,738710.415828988
08-Jul-2022 10:55:10,08-Jul-2022 13:19:13,08-Jul-2022 11:55:10,08-Jul-2022 12:19:13,00:24:03,202,738710.496650652,738710.513352969
08-Jul-2022 17:06:05,08-Jul-2022 20:11:17,08-Jul-2022 18:06:05,08-Jul-2022 19:11:17,01:05:11,203,738710.754232417,738710.799503644
09-Jul-2022 03:56:25,09-Jul-2022 06:37:29,09-Jul-2022 04:56:25,09-Jul-2022 05:37:29,00:41:04,204,738711.205851032,738711.234374773
09-Jul-2022 05:56:24,09-Jul-2022 08:30:42,09-Jul-2022 06:56:24,09-Jul-2022 07:30:42,00:34:18,205,738711.289167252,738711.312997115
09-Jul-2022 07:10:01,09-Jul-2022 10:19:51,09-Jul-2022 08:10:01,09-Jul-2022 09:19:51,01:09:49,206,738711.340299324,738711.388794086
09-Jul-2022 08:56:59,09-Jul-2022 11:23:57,09-Jul-2022 09:56:59,09-Jul-2022 10:23:57,00:26:57,207,738711.414581165,738711.433303653
09-Jul-2022 10:15:13,09-Jul-2022 13:23:57,09-Jul-2022 11:15:13,09-Jul-2022 12:23:57,01:08:44,208,738711.468905136,738711.516637236
09-Jul-2022 14:58:37,09-Jul-2022 18:15:30,09-Jul-2022 15:58:37,09-Jul-2022 17:15:30,01:16:52,209,738711.665717448,738711.719100872
09-Jul-2022 17:46:15,09-Jul-2022 20:26:10,09-Jul-2022 18:46:15,09-Jul-2022 19:26:10,00:39:54,210,738711.782124696,738711.809840123
09-Jul-2022 20:26:57,09-Jul-2022 22:48:14,09-Jul-2022 21:26:57,09-Jul-2022 21:48:14,00:21:16,211,738711.893724406,738711.908503411
09-Jul-2022 21:19:35,10-Jul-2022 00:04:45,09-Jul-2022 22:19:35,09-Jul-2022 23:04:45,00:45:09,212,738711.930274141,738711.961639863
09-Jul-2022 23:35:14,10-Jul-2022 02:45:23,10-Jul-2022 00:35:14,10-Jul-2022 01:45:23,01:10:08,213,738712.024478865,738712.073186601
10-Jul-2022 02:08:16,10-Jul-2022 04:37:42,10-Jul-2022 03:08:16,10-Jul-2022 03:37:42,00:29:26,214,738712.130741685,738712.151183716
10-Jul-2022 10:25:33,10-Jul-2022 13:02:59,10-Jul-2022 11:25:33,10-Jul-2022 12:02:59,00:37:26,215,738712.476076406,738712.502075232
10-Jul-2022 13:49:11,10-Jul-2022 16:23:22,10-Jul-2022 14:49:11,10-Jul-2022 15:23:22,00:34:10,216,738712.617493984,738712.641231843
10-Jul-2022 15:49:41,10-Jul-2022 19:27:30,10-Jul-2022 16:49:41,10-Jul-2022 18:27:30,01:37:49,217,738712.701169041,738712.769106561
10-Jul-2022 21:10:01,10-Jul-2022 23:51:04,10-Jul-2022 22:10:01,10-Jul-2022 22:51:04,00:41:02,218,738712.923632549,738712.95213244
10-Jul-2022 22:45:10,11-Jul-2022 01:44:54,10-Jul-2022 23:45:10,11-Jul-2022 00:44:54,00:59:44,219,738712.989702812,738713.031190031
11-Jul-2022 13:51:19,11-Jul-2022 16:21:58,11-Jul-2022 14:51:19,11-Jul-2022 15:21:58,00:30:38,220,738713.618981304,738713.6402556
11-Jul-2022 17:31:51,11-Jul-2022 19:44:39,11-Jul-2022 18:31:51,11-Jul-2022 18:44:39,00:12:48,221,738713.772118621,738713.781009088
11-Jul-2022 21:00:01,11-Jul-2022 23:33:30,11-Jul-2022 22:00:01,11-Jul-2022 22:33:30,00:33:28,222,738713.916688041,738713.939938742
12-Jul-2022 00:54:39,12-Jul-2022 03:10:17,12-Jul-2022 01:54:39,12-Jul-2022 02:10:17,00:15:38,223,738714.079620694,738714.090484252
12-Jul-2022 03:18:42,12-Jul-2022 06:19:59,12-Jul-2022 04:18:42,12-Jul-2022 05:19:59,01:01:16,224,738714.179663032,738714.222219114
12-Jul-2022 11:40:01,12-Jul-2022 14:02:52,12-Jul-2022 12:40:01,12-Jul-2022 13:02:52,00:22:50,225,738714.52779911,738714.543662926
12-Jul-2022 17:54:26,12-Jul-2022 20:16:04,12-Jul-2022 18:54:26,12-Jul-2022 19:16:04,00:21:37,226,738714.787812392,738714.802828209
12-Jul-2022 20:20:24,12-Jul-2022 22:53:26,12-Jul-2022 21:20:24,12-Jul-2022 21:53:26,00:33:02,227,738714.889169962,738714.912112442
13-Jul-2022 02:40:01,13-Jul-2022 05:20:57,13-Jul-2022 03:40:01,13-Jul-2022 04:20:57,00:40:56,229,738715.152790302,738715.18121914
13-Jul-2022 11:48:58,13-Jul-2022 14:18:02,13-Jul-2022 12:48:58,13-Jul-2022 13:18:02,00:29:03,230,738715.534015094,738715.554193432
13-Jul-2022 17:40:54,13-Jul-2022 20:27:00,13-Jul-2022 18:40:54,13-Jul-2022 19:27:00,00:46:06,231,738715.778405386,738715.810425468
14-Jul-2022 02:17:25,14-Jul-2022 05:06:02,14-Jul-2022 03:17:25,14-Jul-2022 04:06:02,00:48:37,232,738716.137100704,738716.170864129
14-Jul-2022 03:38:07,14-Jul-2022 05:52:04,14-Jul-2022 04:38:07,14-Jul-2022 04:52:04,00:13:57,233,738716.19314472,738716.202832418
14-Jul-2022 04:23:49,14-Jul-2022 06:47:07,14-Jul-2022 05:23:49,14-Jul-2022 05:47:07,00:23:17,234,738716.224881655,738716.241057109
14-Jul-2022 11:30:01,14-Jul-2022 14:00:31,14-Jul-2022 12:30:01,14-Jul-2022 13:00:31,00:30:29,235,738716.520854528,738716.542027315
15-Jul-2022 00:00:01,15-Jul-2022 03:01:55,15-Jul-2022 01:00:01,15-Jul-2022 02:01:55,01:01:53,236,738717.041687826,738717.084669915
15-Jul-2022 04:20:03,15-Jul-2022 06:41:28,15-Jul-2022 05:20:03,15-Jul-2022 05:41:28,00:21:25,237,738717.222260138,738717.237138346
15-Jul-2022 14:47:50,15-Jul-2022 17:28:28,15-Jul-2022 15:47:50,15-Jul-2022 16:28:28,00:40:38,238,738717.658227194,738717.686446667
15-Jul-2022 18:24:27,15-Jul-2022 20:56:53,15-Jul-2022 19:24:27,15-Jul-2022 19:56:53,00:32:25,239,738717.808647326,738717.831169786
15-Jul-2022 20:49:47,15-Jul-2022 23:12:30,15-Jul-2022 21:49:47,15-Jul-2022 22:12:30,00:22:43,240,738717.909575815,738717.925353112
16-Jul-2022 00:15:02,16-Jul-2022 02:49:52,16-Jul-2022 01:15:02,16-Jul-2022 01:49:52,00:34:49,241,738718.052114199,738718.076301156
16-Jul-2022 02:30:01,16-Jul-2022 05:29:34,16-Jul-2022 03:30:01,16-Jul-2022 04:29:34,00:59:32,242,738718.145854415,738718.187206955
16-Jul-2022 07:10:02,16-Jul-2022 09:44:59,16-Jul-2022 08:10:02,16-Jul-2022 08:44:59,00:34:57,244,738718.340304307,738718.364578518
16-Jul-2022 10:05:04,16-Jul-2022 12:44:22,16-Jul-2022 11:05:04,16-Jul-2022 11:44:22,00:39:17,245,738718.461859997,738718.489144315
16-Jul-2022 13:48:21,16-Jul-2022 16:29:50,16-Jul-2022 14:48:21,16-Jul-2022 15:29:50,00:41:29,246,738718.616911574,738718.645722762
16-Jul-2022 20:10:11,16-Jul-2022 22:45:17,16-Jul-2022 21:10:11,16-Jul-2022 21:45:17,00:35:05,247,738718.882079127,738718.90644704
17-Jul-2022 01:40:01,17-Jul-2022 04:34:59,17-Jul-2022 02:40:01,17-Jul-2022 03:34:59,00:54:58,248,738719.111132128,738719.149304754
17-Jul-2022 05:25:21,17-Jul-2022 07:52:06,17-Jul-2022 06:25:21,17-Jul-2022 06:52:06,00:26:44,249,738719.267614345,738719.286180719
17-Jul-2022 08:35:43,17-Jul-2022 10:55:57,17-Jul-2022 09:35:43,17-Jul-2022 09:55:57,00:20:14,250,738719.399808223,738719.413864401
17-Jul-2022 12:49:20,17-Jul-2022 15:22:52,17-Jul-2022 13:49:20,17-Jul-2022 14:22:52,00:33:32,251,738719.575926231,738719.599214656
17-Jul-2022 20:18:02,17-Jul-2022 22:42:00,17-Jul-2022 21:18:02,17-Jul-2022 21:42:00,00:23:58,252,738719.887533489,738719.904178035
18-Jul-2022 17:19:51,18-Jul-2022 19:45:44,18-Jul-2022 18:19:51,18-Jul-2022 18:45:44,00:25:52,253,738720.763790364,738720.781764388
19-Jul-2022 03:33:22,19-Jul-2022 05:59:59,19-Jul-2022 04:33:22,19-Jul-2022 04:59:59,00:26:37,255,738721.189840117,738721.208331584
19-Jul-2022 14:15:16,19-Jul-2022 16:45:40,19-Jul-2022 15:15:16,19-Jul-2022 15:45:40,00:30:23,257,738721.635604458,738721.656713956
19-Jul-2022 20:00:01,19-Jul-2022 22:59:50,19-Jul-2022 21:00:01,19-Jul-2022 21:59:50,00:59:48,258,738721.875020822,738721.916555687
19-Jul-2022 22:10:01,20-Jul-2022 00:33:00,19-Jul-2022 23:10:01,19-Jul-2022 23:33:00,00:22:58,259,738721.965298594,738721.98125526
20-Jul-2022 07:05:45,20-Jul-2022 09:19:41,20-Jul-2022 08:05:45,20-Jul-2022 08:19:41,00:13:56,260,738722.337329041,738722.347013754
20-Jul-2022 10:00:01,20-Jul-2022 12:47:09,20-Jul-2022 11:00:01,20-Jul-2022 11:47:09,00:47:07,261,738722.458354115,738722.491078713
20-Jul-2022 19:16:00,20-Jul-2022 21:36:13,20-Jul-2022 20:16:00,20-Jul-2022 20:36:13,00:20:12,262,738722.844454948,738722.858486386
20-Jul-2022 21:45:19,21-Jul-2022 00:02:42,20-Jul-2022 22:45:19,20-Jul-2022 23:02:42,00:17:23,263,738722.948145485,738722.96021742
21-Jul-2022 00:47:29,21-Jul-2022 03:22:22,21-Jul-2022 01:47:29,21-Jul-2022 02:22:22,00:34:52,264,738723.07464787,738723.098867513
21-Jul-2022 05:06:35,21-Jul-2022 08:08:21,21-Jul-2022 06:06:35,21-Jul-2022 07:08:21,01:01:45,265,738723.254580666,738723.297468268
21-Jul-2022 08:10:01,21-Jul-2022 10:45:48,21-Jul-2022 09:10:01,21-Jul-2022 09:45:48,00:35:46,266,738723.381965159,738723.406805628
21-Jul-2022 10:30:01,21-Jul-2022 13:12:31,21-Jul-2022 11:30:01,21-Jul-2022 12:12:31,00:42:30,267,738723.479187373,738723.508701811
21-Jul-2022 15:10:01,21-Jul-2022 17:59:59,21-Jul-2022 16:10:01,21-Jul-2022 16:59:59,00:49:57,268,738723.673631803,738723.708330592
21-Jul-2022 17:40:23,21-Jul-2022 20:06:17,21-Jul-2022 18:40:23,21-Jul-2022 19:06:17,00:25:54,269,738723.778050467,738723.796039422
21-Jul-2022 20:17:46,21-Jul-2022 22:58:00,21-Jul-2022 21:17:46,21-Jul-2022 21:58:00,00:40:14,270,738723.887340639,738723.915280644
21-Jul-2022 23:35:18,22-Jul-2022 02:19:53,22-Jul-2022 00:35:18,22-Jul-2022 01:19:53,00:44:35,271,738724.024523803,738724.055485469
22-Jul-2022 03:30:00,22-Jul-2022 05:46:36,22-Jul-2022 04:30:00,22-Jul-2022 04:46:36,00:16:35,272,738724.187505936,738724.199030104
22-Jul-2022 05:15:50,22-Jul-2022 07:59:58,22-Jul-2022 06:15:50,22-Jul-2022 06:59:58,00:44:08,273,738724.261003382,738724.291654658
22-Jul-2022 07:58:44,22-Jul-2022 10:59:53,22-Jul-2022 08:58:44,22-Jul-2022 09:59:53,01:01:08,274,738724.374129528,738724.416590804
22-Jul-2022 18:41:12,22-Jul-2022 21:04:16,22-Jul-2022 19:41:12,22-Jul-2022 20:04:16,00:23:03,276,738724.820287756,738724.836297976
22-Jul-2022 20:55:36,22-Jul-2022 23:58:16,22-Jul-2022 21:55:36,22-Jul-2022 22:58:16,01:02:39,277,738724.913620294,738724.957134835
23-Jul-2022 00:49:10,23-Jul-2022 03:37:18,23-Jul-2022 01:49:10,23-Jul-2022 02:37:18,00:48:07,278,738725.075816536,738725.109237617
23-Jul-2022 05:22:04,23-Jul-2022 08:15:57,23-Jul-2022 06:22:04,23-Jul-2022 07:15:57,00:53:52,280,738725.265330164,738725.302747912
23-Jul-2022 07:48:36,23-Jul-2022 10:44:47,23-Jul-2022 08:48:36,23-Jul-2022 09:44:47,00:56:10,281,738725.367090748,738725.4061025
23-Jul-2022 12:51:08,23-Jul-2022 15:11:21,23-Jul-2022 13:51:08,23-Jul-2022 14:11:21,00:20:12,282,738725.577182803,738725.591218635
23-Jul-2022 15:04:34,23-Jul-2022 17:45:20,23-Jul-2022 16:04:34,23-Jul-2022 16:45:20,00:40:46,283,738725.669844494,738725.698158044
23-Jul-2022 16:57:30,23-Jul-2022 19:54:18,23-Jul-2022 17:57:30,23-Jul-2022 18:54:18,00:56:48,284,738725.748267692,738725.787712671
23-Jul-2022 20:40:28,23-Jul-2022 23:54:47,23-Jul-2022 21:40:28,23-Jul-2022 22:54:47,01:14:18,285,738725.903110729,738725.954710884
24-Jul-2022 04:25:01,24-Jul-2022 07:04:59,24-Jul-2022 05:25:01,24-Jul-2022 06:04:59,00:39:58,286,738726.225713455,738726.253471288
24-Jul-2022 11:40:10,24-Jul-2022 13:59:59,24-Jul-2022 12:40:10,24-Jul-2022 12:59:59,00:19:48,287,738726.527895721,738726.541657033
24-Jul-2022 13:23:02,24-Jul-2022 15:39:44,24-Jul-2022 14:23:02,24-Jul-2022 14:39:44,00:16:42,288,738726.599337047,738726.610937247
25-Jul-2022 03:58:38,25-Jul-2022 06:54:59,25-Jul-2022 04:58:38,25-Jul-2022 05:54:59,00:56:21,289,738727.207393526,738727.24652633
25-Jul-2022 09:41:01,25-Jul-2022 12:14:59,25-Jul-2022 10:41:01,25-Jul-2022 11:14:59,00:33:58,290,738727.445150567,738727.468748589
25-Jul-2022 12:54:30,25-Jul-2022 15:26:45,25-Jul-2022 13:54:30,25-Jul-2022 14:26:45,00:32:15,291,738727.579523372,738727.601920117
25-Jul-2022 23:16:59,26-Jul-2022 01:44:40,26-Jul-2022 00:16:59,26-Jul-2022 00:44:40,00:27:40,292,738728.011801356,738728.031023422
26-Jul-2022 02:26:15,26-Jul-2022 05:11:51,26-Jul-2022 03:26:15,26-Jul-2022 04:11:51,00:45:36,293,738728.143235351,738728.174904638
26-Jul-2022 04:23:46,26-Jul-2022 06:44:18,26-Jul-2022 05:23:46,26-Jul-2022 05:44:18,00:20:32,294,738728.224842984,738728.239108612
26-Jul-2022 09:28:10,26-Jul-2022 12:09:11,26-Jul-2022 10:28:10,26-Jul-2022 11:09:11,00:41:00,295,738728.436233843,738728.464715589
26-Jul-2022 15:15:00,26-Jul-2022 17:28:23,26-Jul-2022 16:15:00,26-Jul-2022 16:28:23,00:13:23,296,738728.677084704,738728.686387626
26-Jul-2022 16:40:00,26-Jul-2022 19:30:01,26-Jul-2022 17:40:00,26-Jul-2022 18:30:01,00:50:00,297,738728.736121867,738728.770853655
27-Jul-2022 00:40:32,27-Jul-2022 03:25:37,27-Jul-2022 01:40:32,27-Jul-2022 02:25:37,00:45:05,298,738729.069818988,738729.101127465
27-Jul-2022 03:05:13,27-Jul-2022 06:02:31,27-Jul-2022 04:05:13,27-Jul-2022 05:02:31,00:57:18,299,738729.170290044,738729.210092469
27-Jul-2022 05:30:01,27-Jul-2022 08:48:51,27-Jul-2022 06:30:01,27-Jul-2022 07:48:51,01:18:49,300,738729.27085362,738729.325597588
27-Jul-2022 09:12:06,27-Jul-2022 12:26:25,27-Jul-2022 10:12:06,27-Jul-2022 11:26:25,01:14:19,301,738729.425071953,738729.476689268
27-Jul-2022 13:23:23,27-Jul-2022 16:44:28,27-Jul-2022 14:23:23,27-Jul-2022 15:44:28,01:21:05,302,738729.599576423,738729.655890008
27-Jul-2022 18:22:30,27-Jul-2022 21:00:13,27-Jul-2022 19:22:30,27-Jul-2022 20:00:13,00:37:43,303,738729.807292167,738729.833485262
27-Jul-2022 23:56:54,28-Jul-2022 02:27:06,28-Jul-2022 00:56:54,28-Jul-2022 01:27:06,00:30:11,304,738730.039522848,738730.060488657
28-Jul-2022 01:52:46,28-Jul-2022 04:26:38,28-Jul-2022 02:52:46,28-Jul-2022 03:26:38,00:33:51,305,738730.119979964,738730.143497665
28-Jul-2022 04:45:01,28-Jul-2022 07:12:13,28-Jul-2022 05:45:01,28-Jul-2022 06:12:13,00:27:12,306,738730.2395962,738730.258488178
28-Jul-2022 06:30:01,28-Jul-2022 09:27:36,28-Jul-2022 07:30:01,28-Jul-2022 08:27:36,00:57:34,307,738730.312520214,738730.352507818
28-Jul-2022 13:40:56,28-Jul-2022 16:15:43,28-Jul-2022 14:40:56,28-Jul-2022 15:15:43,00:34:47,308,738730.611769465,738730.635925484
28-Jul-2022 17:24:42,28-Jul-2022 20:06:30,28-Jul-2022 18:24:42,28-Jul-2022 19:06:30,00:41:48,309,738730.767159357,738730.796188997
28-Jul-2022 20:30:01,28-Jul-2022 23:10:58,28-Jul-2022 21:30:01,28-Jul-2022 22:10:58,00:40:57,310,738730.895853507,738730.924293023
29-Jul-2022 03:15:00,29-Jul-2022 05:45:45,29-Jul-2022 04:15:00,29-Jul-2022 04:45:45,00:30:45,311,738731.177084839,738731.198439974
29-Jul-2022 05:25:04,29-Jul-2022 08:43:25,29-Jul-2022 06:25:04,29-Jul-2022 07:43:25,01:18:20,312,738731.267415137,738731.32181914
29-Jul-2022 09:45:27,29-Jul-2022 12:14:59,29-Jul-2022 10:45:27,29-Jul-2022 11:14:59,00:29:31,313,738731.448238618,738731.468738925
29-Jul-2022 15:00:01,29-Jul-2022 17:45:34,29-Jul-2022 16:00:01,29-Jul-2022 16:45:34,00:45:32,314,738731.666686785,738731.698313621
29-Jul-2022 17:25:06,29-Jul-2022 20:31:16,29-Jul-2022 18:25:06,29-Jul-2022 19:31:16,01:06:09,315,738731.767435639,738731.813383488
29-Jul-2022 21:16:37,30-Jul-2022 00:55:47,29-Jul-2022 22:16:37,29-Jul-2022 23:55:47,01:39:10,316,738731.92821119,738731.997078746
30-Jul-2022 00:37:01,30-Jul-2022 02:59:30,30-Jul-2022 01:37:01,30-Jul-2022 01:59:30,00:22:29,318,738732.067376368,738732.082990956
30-Jul-2022 03:12:00,30-Jul-2022 05:43:12,30-Jul-2022 04:12:00,30-Jul-2022 04:43:12,00:31:12,319,738732.175000772,738732.196674002
30-Jul-2022 05:50:45,30-Jul-2022 08:11:18,30-Jul-2022 06:50:45,30-Jul-2022 07:11:18,00:20:32,320,738732.285252698,738732.29951884
30-Jul-2022 16:55:35,30-Jul-2022 19:22:13,30-Jul-2022 17:55:35,30-Jul-2022 18:22:13,00:26:37,321,738732.746939286,738732.765429074
30-Jul-2022 20:29:52,30-Jul-2022 23:07:42,30-Jul-2022 21:29:52,30-Jul-2022 22:07:42,00:37:49,322,738732.895745869,738732.922016246
30-Jul-2022 22:36:44,31-Jul-2022 01:00:03,30-Jul-2022 23:36:44,31-Jul-2022 00:00:03,00:23:19,323,738732.983850099,738733.000045178
31-Jul-2022 00:25:07,31-Jul-2022 02:49:22,31-Jul-2022 01:25:07,31-Jul-2022 01:49:22,00:24:14,324,738733.059114828,738733.075949467
31-Jul-2022 02:25:06,31-Jul-2022 04:52:22,31-Jul-2022 03:25:06,31-Jul-2022 03:52:22,00:27:16,325,738733.142432013,738733.161367995
31-Jul-2022 06:00:01,31-Jul-2022 08:38:02,31-Jul-2022 07:00:01,31-Jul-2022 07:38:02,00:38:00,326,738733.29168667,738733.318084919
31-Jul-2022 10:19:03,31-Jul-2022 13:04:43,31-Jul-2022 11:19:03,31-Jul-2022 12:04:43,00:45:39,327,738733.471566141,738733.503277147
31-Jul-2022 11:41:16,31-Jul-2022 14:06:16,31-Jul-2022 12:41:16,31-Jul-2022 13:06:16,00:25:00,328,738733.528657585,738733.546020988
31-Jul-2022 14:51:00,31-Jul-2022 17:33:43,31-Jul-2022 15:51:00,31-Jul-2022 16:33:43,00:42:42,329,738733.660423908,738733.690084115
31-Jul-2022 20:30:01,31-Jul-2022 23:11:57,31-Jul-2022 21:30:01,31-Jul-2022 22:11:57,00:41:56,330,738733.895853291,738733.924976429
01-Aug-2022 00:26:06,01-Aug-2022 02:57:31,01-Aug-2022 01:26:06,01-Aug-2022 01:57:31,00:31:25,331,738734.059792827,738734.08161913
01-Aug-2022 04:02:06,01-Aug-2022 06:51:52,01-Aug-2022 05:02:06,01-Aug-2022 05:51:52,00:49:46,332,738734.209793378,738734.244354264
01-Aug-2022 05:37:22,01-Aug-2022 08:05:23,01-Aug-2022 06:37:22,01-Aug-2022 07:05:23,00:28:00,333,738734.275955811,738734.295411049
01-Aug-2022 09:12:28,01-Aug-2022 11:33:27,01-Aug-2022 10:12:28,01-Aug-2022 10:33:27,00:20:58,334,738734.425324662,738734.439896235
01-Aug-2022 23:30:01,02-Aug-2022 01:47:42,02-Aug-2022 00:30:01,02-Aug-2022 00:47:42,00:17:40,336,738735.020853206,738735.033125289
02-Aug-2022 05:10:01,02-Aug-2022 07:25:20,02-Aug-2022 06:10:01,02-Aug-2022 06:25:20,00:15:18,337,738735.2569643,738735.26759906
02-Aug-2022 08:00:32,02-Aug-2022 10:43:05,02-Aug-2022 09:00:32,02-Aug-2022 09:43:05,00:42:32,338,738735.375381757,738735.404921287
02-Aug-2022 10:19:44,02-Aug-2022 13:18:31,02-Aug-2022 11:19:44,02-Aug-2022 12:18:31,00:58:46,339,738735.47204678,738735.512865913
02-Aug-2022 18:15:36,02-Aug-2022 21:05:55,02-Aug-2022 19:15:36,02-Aug-2022 20:05:55,00:50:19,340,738735.802508002,738735.837453463
02-Aug-2022 21:58:58,03-Aug-2022 00:43:28,02-Aug-2022 22:58:58,02-Aug-2022 23:43:28,00:44:30,341,738735.957616003,738735.988525939
03-Aug-2022 03:17:21,03-Aug-2022 05:33:05,03-Aug-2022 04:17:21,03-Aug-2022 04:33:05,00:15:44,342,738736.178715485,738736.189652496
03-Aug-2022 05:10:09,03-Aug-2022 07:58:38,03-Aug-2022 06:10:09,03-Aug-2022 06:58:38,00:48:28,343,738736.257057615,738736.290721206
03-Aug-2022 09:15:02,03-Aug-2022 11:36:03,03-Aug-2022 10:15:02,03-Aug-2022 10:36:03,00:21:01,344,738736.427109798,738736.441709116
03-Aug-2022 11:00:10,03-Aug-2022 13:18:12,03-Aug-2022 12:00:10,03-Aug-2022 12:18:12,00:18:01,345,738736.500126395,738736.512644816
03-Aug-2022 12:40:01,03-Aug-2022 15:34:37,03-Aug-2022 13:40:01,03-Aug-2022 14:34:37,00:54:35,346,738736.569464202,738736.607376007
03-Aug-2022 21:30:01,04-Aug-2022 00:21:45,03-Aug-2022 22:30:01,03-Aug-2022 23:21:45,00:51:43,347,738736.937519731,738736.973444788
04-Aug-2022 01:30:01,04-Aug-2022 03:48:16,04-Aug-2022 02:30:01,04-Aug-2022 02:48:16,00:18:14,348,738737.104186387,738737.116858515
04-Aug-2022 04:26:41,04-Aug-2022 06:48:13,04-Aug-2022 05:26:41,04-Aug-2022 05:48:13,00:21:32,349,738737.22686977,738737.241824678
04-Aug-2022 06:20:39,04-Aug-2022 08:56:37,04-Aug-2022 07:20:39,04-Aug-2022 07:56:37,00:35:58,350,738737.30600772,738737.330988928
04-Aug-2022 09:10:01,04-Aug-2022 12:03:44,04-Aug-2022 10:10:01,04-Aug-2022 11:03:44,00:53:43,351,738737.423630807,738737.460935054
04-Aug-2022 14:16:16,04-Aug-2022 17:04:52,04-Aug-2022 15:16:16,04-Aug-2022 16:04:52,00:48:36,352,738737.63630253,738737.670053495
04-Aug-2022 18:10:32,04-Aug-2022 20:44:20,04-Aug-2022 19:10:32,04-Aug-2022 19:44:20,00:33:48,353,738737.798984003,738737.82246412
05-Aug-2022 03:42:19,05-Aug-2022 06:02:53,05-Aug-2022 04:42:19,05-Aug-2022 05:02:53,00:20:34,354,738738.196057091,738738.210342463
05-Aug-2022 10:05:02,05-Aug-2022 12:37:15,05-Aug-2022 11:05:02,05-Aug-2022 11:37:15,00:32:12,355,738738.461838566,738738.484206676
05-Aug-2022 13:27:11,05-Aug-2022 15:53:29,05-Aug-2022 14:27:11,05-Aug-2022 14:53:29,00:26:18,356,738738.602212453,738738.62047744
05-Aug-2022 17:05:25,05-Aug-2022 19:42:37,05-Aug-2022 18:05:25,05-Aug-2022 18:42:37,00:37:11,357,738738.753770213,738738.779603055
05-Aug-2022 20:03:03,05-Aug-2022 23:20:39,05-Aug-2022 21:03:03,05-Aug-2022 22:20:39,01:17:36,358,738738.877124492,738738.931016562
06-Aug-2022 00:05:49,06-Aug-2022 02:46:36,06-Aug-2022 01:05:49,06-Aug-2022 01:46:36,00:40:46,359,738739.045712002,738739.074033219
06-Aug-2022 02:21:58,06-Aug-2022 04:59:59,06-Aug-2022 03:21:58,06-Aug-2022 03:59:59,00:38:00,360,738739.140260931,738739.16665881
