startSnipped,endSnipped,startEnc,endEnc,encDur,encN,startNumEnc,endNumEnc
21-May-2023 00:55:09,21-May-2023 03:19:48,21-May-2023 01:55:09,21-May-2023 02:19:48,00:24:38,208,739027.079970733,739027.097088132
21-May-2023 02:03:56,21-May-2023 04:47:27,21-May-2023 03:03:56,21-May-2023 03:47:27,00:43:31,209,739027.127735166,739027.157959532
21-May-2023 03:21:46,21-May-2023 05:41:39,21-May-2023 04:21:46,21-May-2023 04:41:39,00:19:52,210,739027.181790151,739027.195595986
21-May-2023 05:00:17,21-May-2023 07:22:03,21-May-2023 06:00:17,21-May-2023 06:22:03,00:21:46,211,739027.250204261,739027.265323612
21-May-2023 07:35:50,21-May-2023 09:56:21,21-May-2023 08:35:50,21-May-2023 08:56:21,00:20:31,212,739027.358222722,739027.372476568
21-May-2023 10:08:37,21-May-2023 12:24:59,21-May-2023 11:08:37,21-May-2023 11:24:59,00:16:22,213,739027.46432126,739027.475693037
21-May-2023 13:16:46,21-May-2023 15:47:32,21-May-2023 14:16:46,21-May-2023 14:47:32,00:30:45,214,739027.594986503,739027.616346771
21-May-2023 15:38:51,21-May-2023 18:17:44,21-May-2023 16:38:51,21-May-2023 17:17:44,00:38:52,215,739027.693655439,739027.720652443
21-May-2023 17:50:07,21-May-2023 20:02:56,21-May-2023 18:50:07,21-May-2023 19:02:56,00:12:48,216,739027.784807136,739027.793704917
21-May-2023 20:15:34,21-May-2023 22:29:59,21-May-2023 21:15:34,21-May-2023 21:29:59,00:14:24,217,739027.885819121,739027.895827312
21-May-2023 21:51:29,22-May-2023 00:15:01,21-May-2023 22:51:29,21-May-2023 23:15:01,00:23:32,218,739027.952420056,739027.968766885
22-May-2023 00:02:13,22-May-2023 02:46:53,22-May-2023 01:02:13,22-May-2023 01:46:53,00:44:40,219,739028.043208786,739028.074233584
22-May-2023 06:46:07,22-May-2023 09:19:47,22-May-2023 07:46:07,22-May-2023 08:19:47,00:33:40,222,739028.323695579,739028.347082313
22-May-2023 07:53:34,22-May-2023 10:06:15,22-May-2023 08:53:34,22-May-2023 09:06:15,00:12:40,223,739028.370538231,739028.379341524
22-May-2023 14:50:33,22-May-2023 17:33:46,22-May-2023 15:50:33,22-May-2023 16:33:46,00:43:13,224,739028.660107969,739028.690122508
22-May-2023 20:51:39,22-May-2023 23:02:37,22-May-2023 21:51:39,22-May-2023 22:02:37,00:10:58,225,739028.910871528,739028.918491675
23-May-2023 10:07:46,23-May-2023 13:02:29,23-May-2023 11:07:46,23-May-2023 12:02:29,00:54:43,226,739029.463730892,739029.501734705
23-May-2023 14:31:57,23-May-2023 16:45:00,23-May-2023 15:31:57,23-May-2023 15:45:00,00:13:02,227,739029.647197099,739029.656254848
23-May-2023 18:56:10,23-May-2023 21:09:30,23-May-2023 19:56:10,23-May-2023 20:09:30,00:13:19,228,739029.830672522,739029.839930638
24-May-2023 01:48:11,24-May-2023 04:03:46,24-May-2023 02:48:11,24-May-2023 03:03:46,00:15:35,230,739030.116796104,739030.127622133
24-May-2023 03:33:04,24-May-2023 05:55:49,24-May-2023 04:33:04,24-May-2023 04:55:49,00:22:44,231,739030.189640901,739030.205429366
24-May-2023 05:02:16,24-May-2023 07:36:52,24-May-2023 06:02:16,24-May-2023 06:36:52,00:34:36,232,739030.251577726,739030.275607536
24-May-2023 07:03:05,24-May-2023 09:43:45,24-May-2023 08:03:05,24-May-2023 08:43:45,00:40:40,233,739030.335474577,739030.363723034
24-May-2023 09:26:25,24-May-2023 12:02:10,24-May-2023 10:26:25,24-May-2023 11:02:10,00:35:45,234,739030.435019252,739030.459846544
24-May-2023 11:57:33,24-May-2023 14:39:59,24-May-2023 12:57:33,24-May-2023 13:39:59,00:42:26,235,739030.539968404,739030.569443885
24-May-2023 21:46:39,24-May-2023 23:56:47,24-May-2023 22:46:39,24-May-2023 22:56:47,00:10:08,236,739030.949067244,739030.956110288
25-May-2023 03:05:04,25-May-2023 05:30:30,25-May-2023 04:05:04,25-May-2023 04:30:30,00:25:25,237,739031.17018867,739031.187850508
25-May-2023 04:37:03,25-May-2023 06:48:36,25-May-2023 05:37:03,25-May-2023 05:48:36,00:11:33,238,739031.234068995,739031.242094099
25-May-2023 10:16:33,25-May-2023 12:55:52,25-May-2023 11:16:33,25-May-2023 11:55:52,00:39:19,239,739031.469829732,739031.49713691
25-May-2023 20:00:42,25-May-2023 22:22:49,25-May-2023 21:00:42,25-May-2023 21:22:49,00:22:07,240,739031.875487905,739031.890852437
25-May-2023 22:03:22,26-May-2023 01:18:06,25-May-2023 23:03:22,26-May-2023 00:18:06,01:14:44,241,739031.960673826,739032.012580953
26-May-2023 01:32:51,26-May-2023 04:01:53,26-May-2023 02:32:51,26-May-2023 03:01:53,00:29:02,242,739032.106145895,739032.126316707
26-May-2023 04:00:42,26-May-2023 06:28:47,26-May-2023 05:00:42,26-May-2023 05:28:47,00:28:04,243,739032.208828397,739032.228325863
26-May-2023 05:38:44,26-May-2023 08:03:50,26-May-2023 06:38:44,26-May-2023 07:03:50,00:25:05,244,739032.276906551,739032.294330799
26-May-2023 10:42:38,26-May-2023 13:37:35,26-May-2023 11:42:38,26-May-2023 12:37:35,00:54:57,245,739032.487939956,739032.526099748
26-May-2023 15:12:13,26-May-2023 17:51:47,26-May-2023 16:12:13,26-May-2023 16:51:47,00:39:34,246,739032.675154346,739032.702634846
26-May-2023 18:34:17,26-May-2023 21:06:11,26-May-2023 19:34:17,26-May-2023 20:06:11,00:31:54,247,739032.815481059,739032.837635132
27-May-2023 00:57:51,27-May-2023 03:41:49,27-May-2023 01:57:51,27-May-2023 02:41:49,00:43:58,249,739033.081841887,739033.11237898
27-May-2023 08:03:16,27-May-2023 10:39:30,27-May-2023 09:03:16,27-May-2023 09:39:30,00:36:14,251,739033.377271006,739033.402433611
27-May-2023 17:48:07,27-May-2023 20:21:37,27-May-2023 18:48:07,27-May-2023 19:21:37,00:33:30,252,739033.783414978,739033.806680719
27-May-2023 20:02:13,27-May-2023 23:40:20,27-May-2023 21:02:13,27-May-2023 22:40:20,01:38:07,253,739033.876544319,739033.944685308
27-May-2023 23:12:53,28-May-2023 01:48:52,28-May-2023 00:12:53,28-May-2023 00:48:52,00:35:59,254,739034.008947529,739034.033938047
28-May-2023 01:09:56,28-May-2023 03:46:02,28-May-2023 02:09:56,28-May-2023 02:46:02,00:36:06,255,739034.090235525,739034.115312055
28-May-2023 03:33:08,28-May-2023 06:05:44,28-May-2023 04:33:08,28-May-2023 05:05:44,00:32:36,256,739034.189676136,739034.212319689
28-May-2023 06:25:02,28-May-2023 08:38:19,28-May-2023 07:25:02,28-May-2023 07:38:19,00:13:16,257,739034.30906129,739034.318275808
28-May-2023 09:05:16,28-May-2023 11:45:12,28-May-2023 10:05:16,28-May-2023 10:45:12,00:39:56,258,739034.420326508,739034.448066853
28-May-2023 11:28:52,28-May-2023 13:53:46,28-May-2023 12:28:52,28-May-2023 12:53:46,00:24:53,259,739034.520050606,739034.537340151
28-May-2023 15:00:32,28-May-2023 17:32:40,28-May-2023 16:00:32,28-May-2023 16:32:40,00:32:07,260,739034.667040602,739034.689352778
28-May-2023 17:45:00,28-May-2023 20:06:52,28-May-2023 18:45:00,28-May-2023 19:06:52,00:21:52,261,739034.781250533,739034.796439466
28-May-2023 20:23:24,28-May-2023 23:45:46,28-May-2023 21:23:24,28-May-2023 22:45:46,01:22:21,262,739034.891250198,739034.948449093
29-May-2023 10:43:11,29-May-2023 13:39:53,29-May-2023 11:43:11,29-May-2023 12:39:53,00:56:41,264,739035.488327738,739035.5277009
29-May-2023 15:10:47,29-May-2023 17:41:49,29-May-2023 16:10:47,29-May-2023 16:41:49,00:31:01,265,739035.674159974,739035.695706438
29-May-2023 17:19:18,29-May-2023 19:52:15,29-May-2023 18:19:18,29-May-2023 18:52:15,00:32:57,266,739035.763405756,739035.78629255
29-May-2023 18:59:34,29-May-2023 21:33:27,29-May-2023 19:59:34,29-May-2023 20:33:27,00:33:53,267,739035.833035096,739035.856573757
29-May-2023 23:22:52,30-May-2023 01:50:51,30-May-2023 00:22:52,30-May-2023 00:50:51,00:27:59,268,739036.015880076,739036.035323231
30-May-2023 01:34:50,30-May-2023 04:02:16,30-May-2023 02:34:50,30-May-2023 03:02:16,00:27:26,269,739036.107527211,739036.126580627
30-May-2023 03:33:31,30-May-2023 06:13:56,30-May-2023 04:33:31,30-May-2023 05:13:56,00:40:24,270,739036.189946235,739036.218009387
30-May-2023 13:57:13,30-May-2023 16:37:20,30-May-2023 14:57:13,30-May-2023 15:37:20,00:40:07,271,739036.623069297,739036.650931996
30-May-2023 17:12:00,30-May-2023 20:51:37,30-May-2023 18:12:00,30-May-2023 19:51:37,01:39:37,272,739036.758334592,739036.827514062
31-May-2023 06:30:24,31-May-2023 08:49:40,31-May-2023 07:30:24,31-May-2023 07:49:40,00:19:16,275,739037.312780484,739037.326160672
31-May-2023 10:45:24,31-May-2023 13:23:05,31-May-2023 11:45:24,31-May-2023 12:23:05,00:37:40,276,739037.489862342,739037.516030277
31-May-2023 14:17:44,31-May-2023 16:59:07,31-May-2023 15:17:44,31-May-2023 15:59:07,00:41:22,277,739037.637320269,739037.666056199
31-May-2023 18:00:09,31-May-2023 20:34:58,31-May-2023 19:00:09,31-May-2023 19:34:58,00:34:49,278,739037.791771394,739037.815960036
31-May-2023 20:50:33,31-May-2023 23:15:01,31-May-2023 21:50:33,31-May-2023 22:15:01,00:24:28,279,739037.910111027,739037.927101867
31-May-2023 22:55:25,01-Jun-2023 01:36:54,31-May-2023 23:55:25,01-Jun-2023 00:36:54,00:41:28,280,739037.996826665,739038.025626543
01-Jun-2023 01:18:33,01-Jun-2023 03:50:36,01-Jun-2023 02:18:33,01-Jun-2023 02:50:36,00:32:02,281,739038.096218122,739038.118473994
01-Jun-2023 03:16:24,01-Jun-2023 06:24:50,01-Jun-2023 04:16:24,01-Jun-2023 05:24:50,01:08:26,282,739038.178060896,739038.225588955
01-Jun-2023 07:50:47,01-Jun-2023 10:20:14,01-Jun-2023 08:50:47,01-Jun-2023 09:20:14,00:29:26,283,739038.368605939,739038.389054144
01-Jun-2023 09:40:55,01-Jun-2023 12:06:22,01-Jun-2023 10:40:55,01-Jun-2023 11:06:22,00:25:27,284,739038.445084203,739038.462760858
01-Jun-2023 12:54:16,01-Jun-2023 15:32:47,01-Jun-2023 13:54:16,01-Jun-2023 14:32:47,00:38:30,285,739038.579358793,739038.606103869
01-Jun-2023 16:32:12,01-Jun-2023 19:16:58,01-Jun-2023 17:32:12,01-Jun-2023 18:16:58,00:44:45,286,739038.730696326,739038.761783257
01-Jun-2023 20:18:25,01-Jun-2023 22:43:58,01-Jun-2023 21:18:25,01-Jun-2023 21:43:58,00:25:32,287,739038.887797694,739038.905535989
01-Jun-2023 23:31:29,02-Jun-2023 02:07:56,02-Jun-2023 00:31:29,02-Jun-2023 01:07:56,00:36:27,289,739039.021871399,739039.047186633
02-Jun-2023 05:20:03,02-Jun-2023 08:19:59,02-Jun-2023 06:20:03,02-Jun-2023 07:19:59,00:59:56,290,739039.263930508,739039.305552592
02-Jun-2023 13:33:56,02-Jun-2023 16:01:30,02-Jun-2023 14:33:56,02-Jun-2023 15:01:30,00:27:33,292,739039.606901944,739039.626043467
03-Jun-2023 00:47:44,03-Jun-2023 03:19:59,03-Jun-2023 01:47:44,03-Jun-2023 02:19:59,00:32:15,293,739040.07481737,739040.097217466
03-Jun-2023 02:50:53,03-Jun-2023 05:51:20,03-Jun-2023 03:50:53,03-Jun-2023 04:51:20,01:00:26,294,739040.160346485,739040.202317283
03-Jun-2023 05:37:12,03-Jun-2023 08:08:42,03-Jun-2023 06:37:12,03-Jun-2023 07:08:42,00:31:29,295,739040.275838735,739040.297710309
03-Jun-2023 08:27:14,03-Jun-2023 11:00:18,03-Jun-2023 09:27:14,03-Jun-2023 10:00:18,00:33:03,296,739040.393919478,739040.416876241
03-Jun-2023 16:15:13,03-Jun-2023 18:54:51,03-Jun-2023 17:15:13,03-Jun-2023 17:54:51,00:39:38,297,739040.718900961,739040.746429798
03-Jun-2023 18:29:30,03-Jun-2023 21:19:34,03-Jun-2023 19:29:30,03-Jun-2023 20:19:34,00:50:04,298,739040.812158469,739040.846930794
03-Jun-2023 21:48:10,04-Jun-2023 00:24:14,03-Jun-2023 22:48:10,03-Jun-2023 23:24:14,00:36:04,299,739040.950116964,739040.97517102
04-Jun-2023 01:22:25,04-Jun-2023 03:55:57,04-Jun-2023 02:22:25,04-Jun-2023 02:55:57,00:33:32,300,739041.098906565,739041.122194424
04-Jun-2023 03:51:01,04-Jun-2023 06:08:55,04-Jun-2023 04:51:01,04-Jun-2023 05:08:55,00:17:54,301,739041.202099101,739041.214534136
04-Jun-2023 05:22:59,04-Jun-2023 07:53:26,04-Jun-2023 06:22:59,04-Jun-2023 06:53:26,00:30:27,302,739041.265970231,739041.28711693
04-Jun-2023 23:27:28,05-Jun-2023 01:44:51,05-Jun-2023 00:27:28,05-Jun-2023 00:44:51,00:17:23,303,739042.019076396,739042.031152304
05-Jun-2023 05:24:38,05-Jun-2023 08:20:41,05-Jun-2023 06:24:38,05-Jun-2023 07:20:41,00:56:03,304,739042.26710712,739042.306037413
05-Jun-2023 16:26:21,05-Jun-2023 18:55:04,05-Jun-2023 17:26:21,05-Jun-2023 17:55:04,00:28:43,306,739042.72663471,739042.746583159
05-Jun-2023 21:52:12,06-Jun-2023 00:06:57,05-Jun-2023 22:52:12,05-Jun-2023 23:06:57,00:14:44,307,739042.952918859,739042.963160019
06-Jun-2023 09:12:23,06-Jun-2023 11:23:44,06-Jun-2023 10:12:23,06-Jun-2023 10:23:44,00:11:21,309,739043.425270556,739043.433158235
07-Jun-2023 18:48:20,07-Jun-2023 21:15:54,07-Jun-2023 19:48:20,07-Jun-2023 20:15:54,00:27:33,310,739044.825238035,739044.844377012
08-Jun-2023 01:37:58,08-Jun-2023 04:04:23,08-Jun-2023 02:37:58,08-Jun-2023 03:04:23,00:26:25,312,739045.109705881,739045.12805432
08-Jun-2023 03:55:01,08-Jun-2023 06:19:52,08-Jun-2023 04:55:01,08-Jun-2023 05:19:52,00:24:51,313,739045.204872741,739045.222138047
08-Jun-2023 13:36:16,08-Jun-2023 16:03:55,08-Jun-2023 14:36:16,08-Jun-2023 15:03:55,00:27:39,314,739045.608520191,739045.627723974
08-Jun-2023 16:03:26,08-Jun-2023 18:39:54,08-Jun-2023 17:03:26,08-Jun-2023 17:39:54,00:36:28,315,739045.710720418,739045.736050461
08-Jun-2023 18:07:58,08-Jun-2023 21:10:01,08-Jun-2023 19:07:58,08-Jun-2023 20:10:01,01:02:02,316,739045.797205074,739045.840290249
09-Jun-2023 08:29:00,09-Jun-2023 11:04:38,09-Jun-2023 09:29:00,09-Jun-2023 10:04:38,00:35:38,318,739046.395146262,739046.419892014
09-Jun-2023 13:48:31,09-Jun-2023 16:20:50,09-Jun-2023 14:48:31,09-Jun-2023 15:20:50,00:32:19,319,739046.61702759,739046.639470304
09-Jun-2023 16:15:01,09-Jun-2023 18:37:11,09-Jun-2023 17:15:01,09-Jun-2023 17:37:11,00:22:10,320,739046.718764254,739046.734162604
09-Jun-2023 22:17:47,10-Jun-2023 00:44:50,09-Jun-2023 23:17:47,09-Jun-2023 23:44:50,00:27:02,323,739046.97068936,739046.98946882
10-Jun-2023 05:19:59,10-Jun-2023 07:46:32,10-Jun-2023 06:19:59,10-Jun-2023 06:46:32,00:26:33,324,739047.263885536,739047.282325145
10-Jun-2023 17:05:56,10-Jun-2023 19:26:49,10-Jun-2023 18:05:56,10-Jun-2023 18:26:49,00:20:52,327,739047.754131621,739047.768627831
10-Jun-2023 18:25:37,10-Jun-2023 20:54:14,10-Jun-2023 19:25:37,10-Jun-2023 19:54:14,00:28:36,328,739047.809463911,739047.829335006
10-Jun-2023 22:20:17,11-Jun-2023 01:09:58,10-Jun-2023 23:20:17,11-Jun-2023 00:09:58,00:49:41,329,739047.972419751,739048.006930801
11-Jun-2023 00:08:05,11-Jun-2023 02:25:44,11-Jun-2023 01:08:05,11-Jun-2023 01:25:44,00:17:38,330,739048.047285881,739048.059537962
11-Jun-2023 01:02:57,11-Jun-2023 03:42:51,11-Jun-2023 02:02:57,11-Jun-2023 02:42:51,00:39:53,331,739048.085392106,739048.11309102
11-Jun-2023 05:35:11,11-Jun-2023 08:03:58,11-Jun-2023 06:35:11,11-Jun-2023 07:03:58,00:28:47,333,739048.274439466,739048.294428121
11-Jun-2023 08:04:32,11-Jun-2023 10:51:40,11-Jun-2023 09:04:32,11-Jun-2023 09:51:40,00:47:08,334,739048.378150854,739048.410885226
11-Jun-2023 11:26:51,11-Jun-2023 14:18:40,11-Jun-2023 12:26:51,11-Jun-2023 13:18:40,00:51:49,335,739048.518650697,739048.554637736
11-Jun-2023 15:20:00,11-Jun-2023 17:53:28,11-Jun-2023 16:20:00,11-Jun-2023 16:53:28,00:33:27,336,739048.680560169,739048.70380036
11-Jun-2023 19:31:28,11-Jun-2023 22:26:45,11-Jun-2023 20:31:28,11-Jun-2023 21:26:45,00:55:16,337,739048.85519444,739048.893582743
12-Jun-2023 04:26:22,12-Jun-2023 07:08:50,12-Jun-2023 05:26:22,12-Jun-2023 06:08:50,00:42:28,338,739049.226649079,739049.256142331
12-Jun-2023 06:55:00,12-Jun-2023 09:37:04,12-Jun-2023 07:55:00,12-Jun-2023 08:37:04,00:42:04,339,739049.329862935,739049.359079036
12-Jun-2023 10:01:31,12-Jun-2023 12:24:40,12-Jun-2023 11:01:31,12-Jun-2023 11:24:40,00:23:08,340,739049.459389767,739049.475463802
12-Jun-2023 11:15:02,12-Jun-2023 13:25:49,12-Jun-2023 12:15:02,12-Jun-2023 12:25:49,00:10:47,341,739049.510449721,739049.517939365
12-Jun-2023 13:09:31,12-Jun-2023 16:01:15,12-Jun-2023 14:09:31,12-Jun-2023 15:01:15,00:51:44,342,739049.589945566,739049.62587494
12-Jun-2023 16:39:30,12-Jun-2023 19:17:50,12-Jun-2023 17:39:30,12-Jun-2023 18:17:50,00:38:19,343,739049.735772948,739049.762392553
12-Jun-2023 22:54:45,13-Jun-2023 01:26:38,12-Jun-2023 23:54:45,13-Jun-2023 00:26:38,00:31:53,344,739049.996355823,739050.018505459
13-Jun-2023 01:25:14,13-Jun-2023 04:22:35,13-Jun-2023 02:25:14,13-Jun-2023 03:22:35,00:57:20,345,739050.100857425,739050.140683731
13-Jun-2023 04:40:48,13-Jun-2023 06:54:59,13-Jun-2023 05:40:48,13-Jun-2023 05:54:59,00:14:10,346,739050.236676633,739050.246525584
13-Jun-2023 12:18:48,13-Jun-2023 15:02:26,13-Jun-2023 13:18:48,13-Jun-2023 14:02:26,00:43:38,347,739050.554723017,739050.585026541
13-Jun-2023 21:15:59,14-Jun-2023 00:02:58,13-Jun-2023 22:15:59,13-Jun-2023 23:02:58,00:46:58,348,739050.927770233,739050.96039499
14-Jun-2023 00:29:19,14-Jun-2023 03:04:00,14-Jun-2023 01:29:19,14-Jun-2023 02:04:00,00:34:40,349,739051.062028621,739051.086112934
14-Jun-2023 02:42:32,14-Jun-2023 05:12:15,14-Jun-2023 03:42:32,14-Jun-2023 04:12:15,00:29:42,350,739051.154545479,739051.175180196
14-Jun-2023 09:27:36,14-Jun-2023 11:44:50,14-Jun-2023 10:27:36,14-Jun-2023 10:44:50,00:17:14,351,739051.435837923,739051.44780939
14-Jun-2023 19:17:57,14-Jun-2023 21:49:47,14-Jun-2023 20:17:57,14-Jun-2023 20:49:47,00:31:49,353,739051.845802139,739051.867905387
14-Jun-2023 22:50:13,15-Jun-2023 01:20:43,14-Jun-2023 23:50:13,15-Jun-2023 00:20:43,00:30:29,354,739051.993214032,739052.014390648
15-Jun-2023 10:12:03,15-Jun-2023 12:23:35,15-Jun-2023 11:12:03,15-Jun-2023 11:23:35,00:11:32,356,739052.466703156,739052.474720471
15-Jun-2023 13:42:02,15-Jun-2023 15:52:23,15-Jun-2023 14:42:02,15-Jun-2023 14:52:23,00:10:21,357,739052.612526533,739052.619718358
15-Jun-2023 15:49:38,15-Jun-2023 18:07:49,15-Jun-2023 16:49:38,15-Jun-2023 17:07:49,00:18:10,358,739052.701140826,739052.71376558
15-Jun-2023 18:02:32,15-Jun-2023 20:50:32,15-Jun-2023 19:02:32,15-Jun-2023 19:50:32,00:47:59,359,739052.793432488,739052.826762829
15-Jun-2023 20:02:58,15-Jun-2023 22:43:59,15-Jun-2023 21:02:58,15-Jun-2023 21:43:59,00:41:01,360,739052.877063572,739052.905552216
16-Jun-2023 09:05:36,16-Jun-2023 11:39:21,16-Jun-2023 10:05:36,16-Jun-2023 10:39:21,00:33:44,361,739053.420563159,739053.443999864
16-Jun-2023 16:33:12,16-Jun-2023 18:56:45,16-Jun-2023 17:33:12,16-Jun-2023 17:56:45,00:23:32,362,739053.73139095,739053.747744646
16-Jun-2023 20:42:58,16-Jun-2023 23:09:27,16-Jun-2023 21:42:58,16-Jun-2023 22:09:27,00:26:29,363,739053.904842364,739053.923240518
17-Jun-2023 09:50:00,17-Jun-2023 12:33:21,17-Jun-2023 10:50:00,17-Jun-2023 11:33:21,00:43:20,364,739054.451395227,739054.481496342
17-Jun-2023 12:20:13,17-Jun-2023 15:02:58,17-Jun-2023 13:20:13,17-Jun-2023 14:02:58,00:42:44,365,739054.555712204,739054.585398586
17-Jun-2023 16:57:09,17-Jun-2023 19:14:46,17-Jun-2023 17:57:09,17-Jun-2023 18:14:46,00:17:37,366,739054.748021058,739054.760260636
17-Jun-2023 19:30:47,17-Jun-2023 22:04:19,17-Jun-2023 20:30:47,17-Jun-2023 21:04:19,00:33:32,367,739054.854711932,739054.878004824
17-Jun-2023 22:05:46,18-Jun-2023 00:42:02,17-Jun-2023 23:05:46,17-Jun-2023 23:42:02,00:36:15,368,739054.96234516,739054.987528661
18-Jun-2023 04:35:16,18-Jun-2023 06:54:17,18-Jun-2023 05:35:16,18-Jun-2023 05:54:17,00:19:01,369,739055.232827934,739055.246038686
18-Jun-2023 08:37:33,18-Jun-2023 10:56:23,18-Jun-2023 09:37:33,18-Jun-2023 09:56:23,00:18:50,370,739055.401081113,739055.414160682
18-Jun-2023 15:19:20,18-Jun-2023 18:06:24,18-Jun-2023 16:19:20,18-Jun-2023 17:06:24,00:47:04,371,739055.680094153,739055.712789221
18-Jun-2023 17:50:51,18-Jun-2023 20:15:28,18-Jun-2023 18:50:51,18-Jun-2023 19:15:28,00:24:36,372,739055.785317068,739055.802411259
19-Jun-2023 03:55:09,19-Jun-2023 07:19:37,19-Jun-2023 04:55:09,19-Jun-2023 06:19:37,01:24:27,373,739056.204967752,739056.263624219
19-Jun-2023 06:10:03,19-Jun-2023 08:32:45,19-Jun-2023 07:10:03,19-Jun-2023 07:32:45,00:22:42,374,739056.298650275,739056.314418495
19-Jun-2023 12:53:14,19-Jun-2023 15:15:59,19-Jun-2023 13:53:14,19-Jun-2023 14:15:59,00:22:45,375,739056.578644339,739056.594444052
19-Jun-2023 23:43:49,20-Jun-2023 03:20:16,20-Jun-2023 00:43:49,20-Jun-2023 02:20:16,01:36:26,376,739057.030437773,739057.097408928
20-Jun-2023 02:14:38,20-Jun-2023 04:40:58,20-Jun-2023 03:14:38,20-Jun-2023 03:40:58,00:26:20,377,739057.135168813,739057.153460097
20-Jun-2023 03:17:39,20-Jun-2023 05:50:28,20-Jun-2023 04:17:39,20-Jun-2023 04:50:28,00:32:48,378,739057.178932514,739057.201714113
20-Jun-2023 06:10:07,20-Jun-2023 08:24:59,20-Jun-2023 07:10:07,20-Jun-2023 07:24:59,00:14:52,379,739057.298694982,739057.309022499
20-Jun-2023 08:53:19,20-Jun-2023 11:16:05,20-Jun-2023 09:53:19,20-Jun-2023 10:16:05,00:22:46,380,739057.412026191,739057.427844855
20-Jun-2023 12:30:13,20-Jun-2023 15:09:12,20-Jun-2023 13:30:13,20-Jun-2023 14:09:12,00:38:59,381,739057.562651927,739057.589731089
20-Jun-2023 17:38:43,20-Jun-2023 19:49:40,20-Jun-2023 18:38:43,20-Jun-2023 18:49:40,00:10:57,382,739057.7768939,739057.784498552
20-Jun-2023 19:07:17,20-Jun-2023 21:35:07,20-Jun-2023 20:07:17,20-Jun-2023 20:35:07,00:27:50,383,739057.838393309,739057.857727701
21-Jun-2023 00:02:01,21-Jun-2023 02:13:58,21-Jun-2023 01:02:01,21-Jun-2023 01:13:58,00:11:56,384,739058.043072876,739058.051366532
21-Jun-2023 01:42:33,21-Jun-2023 03:54:45,21-Jun-2023 02:42:33,21-Jun-2023 02:54:45,00:12:11,385,739058.112893305,739058.121365267
21-Jun-2023 03:45:17,21-Jun-2023 06:08:57,21-Jun-2023 04:45:17,21-Jun-2023 05:08:57,00:23:40,386,739058.19811356,739058.214557514
21-Jun-2023 05:27:06,21-Jun-2023 07:51:00,21-Jun-2023 06:27:06,21-Jun-2023 06:51:00,00:23:54,387,739058.268819523,739058.28541813
21-Jun-2023 06:35:47,21-Jun-2023 08:54:50,21-Jun-2023 07:35:47,21-Jun-2023 07:54:50,00:19:03,388,739058.316520924,739058.329756423
21-Jun-2023 11:18:11,21-Jun-2023 13:47:41,21-Jun-2023 12:18:11,21-Jun-2023 12:47:41,00:29:29,389,739058.512631252,739058.533116207
21-Jun-2023 14:06:19,21-Jun-2023 16:24:20,21-Jun-2023 15:06:19,21-Jun-2023 15:24:20,00:18:01,390,739058.629387095,739058.641906979
21-Jun-2023 15:42:58,21-Jun-2023 18:15:52,21-Jun-2023 16:42:58,21-Jun-2023 17:15:52,00:32:53,391,739058.696513709,739058.719359799
21-Jun-2023 17:31:25,21-Jun-2023 20:04:59,21-Jun-2023 18:31:25,21-Jun-2023 19:04:59,00:33:34,392,739058.771828158,739058.795138731
21-Jun-2023 20:04:57,21-Jun-2023 22:57:51,21-Jun-2023 21:04:57,21-Jun-2023 21:57:51,00:52:54,393,739058.878445283,739058.915182672
21-Jun-2023 22:34:30,22-Jun-2023 00:44:53,21-Jun-2023 23:34:30,21-Jun-2023 23:44:53,00:10:23,394,739058.982294301,739058.989505906
22-Jun-2023 03:46:20,22-Jun-2023 06:11:30,22-Jun-2023 04:46:20,22-Jun-2023 05:11:30,00:25:09,395,739059.198849191,739059.216320254
22-Jun-2023 05:55:05,22-Jun-2023 08:09:54,22-Jun-2023 06:55:05,22-Jun-2023 07:09:54,00:14:49,396,739059.288255065,739059.298547126
22-Jun-2023 07:40:22,22-Jun-2023 09:59:56,22-Jun-2023 08:40:22,22-Jun-2023 08:59:56,00:19:34,397,739059.361367212,739059.374957964
22-Jun-2023 13:41:39,22-Jun-2023 16:25:37,22-Jun-2023 14:41:39,22-Jun-2023 15:25:37,00:43:58,398,739059.612262457,739059.642799957
22-Jun-2023 23:11:54,23-Jun-2023 01:36:15,23-Jun-2023 00:11:54,23-Jun-2023 00:36:15,00:24:21,401,739060.008266632,739060.025184877
23-Jun-2023 01:12:39,23-Jun-2023 03:54:28,23-Jun-2023 02:12:39,23-Jun-2023 02:54:28,00:41:49,402,739060.092121991,739060.121167579
23-Jun-2023 04:45:30,23-Jun-2023 07:09:20,23-Jun-2023 05:45:30,23-Jun-2023 06:09:20,00:23:49,403,739060.239936591,739060.256484324
23-Jun-2023 08:03:57,23-Jun-2023 10:49:49,23-Jun-2023 09:03:57,23-Jun-2023 09:49:49,00:45:52,404,739060.377748788,739060.409605659
23-Jun-2023 12:47:39,23-Jun-2023 15:03:14,23-Jun-2023 13:47:39,23-Jun-2023 14:03:14,00:15:35,405,739060.574757182,739060.585590214
23-Jun-2023 23:02:58,24-Jun-2023 01:33:46,24-Jun-2023 00:02:58,24-Jun-2023 00:33:46,00:30:47,407,739061.002070303,739061.023457452
