startSnipped,endSnipped,startEnc,endEnc,encDur,encN,startNumEnc,endNumEnc
08-Oct-2021 18:12:24,08-Oct-2021 20:37:42,08-Oct-2021 19:12:24,08-Oct-2021 19:37:42,00:25:17,377,738437.800286977,738437.817849433
09-Oct-2021 00:30:55,09-Oct-2021 03:19:42,09-Oct-2021 01:30:55,09-Oct-2021 02:19:42,00:48:47,378,738438.06314601,738438.097024578
09-Oct-2021 02:22:27,09-Oct-2021 04:59:26,09-Oct-2021 03:22:27,09-Oct-2021 03:59:26,00:36:58,379,738438.140600352,738438.166278631
09-Oct-2021 05:45:00,09-Oct-2021 08:04:03,09-Oct-2021 06:45:00,09-Oct-2021 07:04:03,00:19:02,381,738438.281254822,738438.294480507
09-Oct-2021 12:48:31,09-Oct-2021 15:21:36,09-Oct-2021 13:48:31,09-Oct-2021 14:21:36,00:33:05,383,738438.575363283,738438.59834194
09-Oct-2021 15:48:28,09-Oct-2021 18:19:44,09-Oct-2021 16:48:28,09-Oct-2021 17:19:44,00:31:15,384,738438.700335592,738438.722037878
09-Oct-2021 17:03:03,09-Oct-2021 19:51:56,09-Oct-2021 18:03:03,09-Oct-2021 18:51:56,00:48:52,385,738438.752121242,738438.786066411
09-Oct-2021 19:38:15,09-Oct-2021 22:26:31,09-Oct-2021 20:38:15,09-Oct-2021 21:26:31,00:48:16,386,738438.859903668,738438.893423172
09-Oct-2021 22:10:29,10-Oct-2021 00:27:59,09-Oct-2021 23:10:29,09-Oct-2021 23:27:59,00:17:30,387,738438.965623701,738438.97777753
10-Oct-2021 08:50:04,10-Oct-2021 11:08:53,10-Oct-2021 09:50:04,10-Oct-2021 10:08:53,00:18:48,388,738439.409771773,738439.422837602
10-Oct-2021 15:21:22,10-Oct-2021 17:46:08,10-Oct-2021 16:21:22,10-Oct-2021 16:46:08,00:24:46,389,738439.681505094,738439.69870547
10-Oct-2021 19:34:44,10-Oct-2021 22:04:46,10-Oct-2021 20:34:44,10-Oct-2021 21:04:46,00:30:01,391,738439.857456648,738439.878312744
10-Oct-2021 23:43:21,11-Oct-2021 02:14:56,11-Oct-2021 00:43:21,11-Oct-2021 01:14:56,00:31:34,392,738440.030112926,738440.052042553
11-Oct-2021 01:54:24,11-Oct-2021 04:44:58,11-Oct-2021 02:54:24,11-Oct-2021 03:44:58,00:50:33,393,738440.12112221,738440.156233323
11-Oct-2021 06:01:36,11-Oct-2021 08:27:19,11-Oct-2021 07:01:36,11-Oct-2021 07:27:19,00:25:43,394,738440.292781507,738440.310644448
11-Oct-2021 07:51:39,11-Oct-2021 10:19:39,11-Oct-2021 08:51:39,11-Oct-2021 09:19:39,00:27:59,395,738440.369212195,738440.388647393
11-Oct-2021 15:42:00,11-Oct-2021 19:07:04,11-Oct-2021 16:42:00,11-Oct-2021 18:07:04,01:25:04,396,738440.695837836,738440.754917984
11-Oct-2021 22:18:00,12-Oct-2021 00:51:18,11-Oct-2021 23:18:00,11-Oct-2021 23:51:18,00:33:18,397,738440.970839917,738440.993969816
12-Oct-2021 02:25:00,12-Oct-2021 04:43:43,12-Oct-2021 03:25:00,12-Oct-2021 03:43:43,00:18:42,398,738441.142368755,738441.155365322
12-Oct-2021 05:57:14,12-Oct-2021 08:39:55,12-Oct-2021 06:57:14,12-Oct-2021 07:39:55,00:42:40,399,738441.289752602,738441.319388413
12-Oct-2021 08:28:05,12-Oct-2021 10:44:04,12-Oct-2021 09:28:05,12-Oct-2021 09:44:04,00:15:59,400,738441.394503899,738441.405613408
12-Oct-2021 12:43:17,12-Oct-2021 15:24:22,12-Oct-2021 13:43:17,12-Oct-2021 14:24:22,00:41:05,401,738441.571729084,738441.600263693
12-Oct-2021 23:00:05,13-Oct-2021 01:38:15,13-Oct-2021 00:00:05,13-Oct-2021 00:38:15,00:38:10,402,738442.000062451,738442.026573131
13-Oct-2021 15:07:39,13-Oct-2021 17:29:03,13-Oct-2021 16:07:39,13-Oct-2021 16:29:03,00:21:23,403,738442.671985305,738442.6868443
13-Oct-2021 18:15:12,13-Oct-2021 20:45:28,13-Oct-2021 19:15:12,13-Oct-2021 19:45:28,00:30:15,404,738442.802233075,738442.823242572
13-Oct-2021 21:02:28,13-Oct-2021 23:26:10,13-Oct-2021 22:02:28,13-Oct-2021 22:26:10,00:23:42,405,738442.91838545,738442.934848565
13-Oct-2021 22:14:22,14-Oct-2021 00:40:19,13-Oct-2021 23:14:22,13-Oct-2021 23:40:19,00:25:56,406,738442.968321656,738442.986338061
14-Oct-2021 00:25:56,14-Oct-2021 02:59:59,14-Oct-2021 01:25:56,14-Oct-2021 01:59:59,00:34:03,408,738443.059680411,738443.083331385
14-Oct-2021 02:40:06,14-Oct-2021 05:14:54,14-Oct-2021 03:40:06,14-Oct-2021 04:14:54,00:34:48,409,738443.152850293,738443.177024143
14-Oct-2021 06:05:48,14-Oct-2021 08:24:59,14-Oct-2021 07:05:48,14-Oct-2021 07:24:59,00:19:10,410,738443.295705204,738443.309026815
14-Oct-2021 13:30:05,14-Oct-2021 15:49:44,14-Oct-2021 14:30:05,14-Oct-2021 14:49:44,00:19:39,412,738443.604229827,738443.617881753
14-Oct-2021 19:50:03,14-Oct-2021 22:03:09,14-Oct-2021 20:50:03,14-Oct-2021 21:03:09,00:13:06,413,738443.868096833,738443.877198846
15-Oct-2021 02:57:05,15-Oct-2021 05:26:33,15-Oct-2021 03:57:05,15-Oct-2021 04:26:33,00:29:27,414,738444.164647334,738444.185110094
15-Oct-2021 06:05:00,15-Oct-2021 08:24:18,15-Oct-2021 07:05:00,15-Oct-2021 07:24:18,00:19:17,415,738444.295143783,738444.308546038
15-Oct-2021 08:58:01,15-Oct-2021 11:24:50,15-Oct-2021 09:58:01,15-Oct-2021 10:24:50,00:26:49,416,738444.415290525,738444.433922562
15-Oct-2021 14:42:39,15-Oct-2021 17:28:02,15-Oct-2021 15:42:39,15-Oct-2021 16:28:02,00:45:22,417,738444.654626332,738444.686136119
15-Oct-2021 20:38:52,15-Oct-2021 23:06:20,15-Oct-2021 21:38:52,15-Oct-2021 22:06:20,00:27:28,418,738444.901995884,738444.921073429
15-Oct-2021 23:21:46,16-Oct-2021 01:52:16,16-Oct-2021 00:21:46,16-Oct-2021 00:52:16,00:30:30,419,738445.01511966,738445.036302283
16-Oct-2021 02:54:48,16-Oct-2021 05:19:08,16-Oct-2021 03:54:48,16-Oct-2021 04:19:08,00:24:19,420,738445.163066698,738445.179953948
16-Oct-2021 06:01:09,16-Oct-2021 08:19:03,16-Oct-2021 07:01:09,16-Oct-2021 07:19:03,00:17:53,421,738445.29247598,738445.304902869
16-Oct-2021 12:25:22,16-Oct-2021 14:44:42,16-Oct-2021 13:25:22,16-Oct-2021 13:44:42,00:19:20,422,738445.559286392,738445.572715465
16-Oct-2021 17:24:13,16-Oct-2021 19:42:47,16-Oct-2021 18:24:13,16-Oct-2021 18:42:47,00:18:33,423,738445.766824034,738445.779712063
17-Oct-2021 08:04:32,17-Oct-2021 10:18:41,17-Oct-2021 09:04:32,17-Oct-2021 09:18:41,00:14:08,425,738446.378158516,738446.38797884
17-Oct-2021 08:59:26,17-Oct-2021 11:09:59,17-Oct-2021 09:59:26,17-Oct-2021 10:09:59,00:10:33,426,738446.416281176,738446.423610722
17-Oct-2021 11:30:14,17-Oct-2021 14:09:36,17-Oct-2021 12:30:14,17-Oct-2021 13:09:36,00:39:22,427,738446.52099669,738446.548338996
17-Oct-2021 14:31:54,17-Oct-2021 16:49:08,17-Oct-2021 15:31:54,17-Oct-2021 15:49:08,00:17:14,429,738446.647157497,738446.659125283
17-Oct-2021 18:21:50,17-Oct-2021 21:06:32,17-Oct-2021 19:21:50,17-Oct-2021 20:06:32,00:44:42,430,738446.806837394,738446.837879169
17-Oct-2021 21:50:44,18-Oct-2021 00:34:38,17-Oct-2021 22:50:44,17-Oct-2021 23:34:38,00:43:53,431,738446.951905022,738446.982390623
18-Oct-2021 00:26:16,18-Oct-2021 03:17:39,18-Oct-2021 01:26:16,18-Oct-2021 02:17:39,00:51:22,432,738447.059918413,738447.095599178
18-Oct-2021 03:20:56,18-Oct-2021 05:59:12,18-Oct-2021 04:20:56,18-Oct-2021 04:59:12,00:38:16,433,738447.181204935,738447.207781833
18-Oct-2021 06:30:03,18-Oct-2021 09:28:05,18-Oct-2021 07:30:03,18-Oct-2021 08:28:05,00:58:01,434,738447.312538738,738447.352837925
18-Oct-2021 14:37:24,18-Oct-2021 18:28:58,18-Oct-2021 15:37:24,18-Oct-2021 17:28:58,01:51:33,436,738447.650981659,738447.728457992
18-Oct-2021 19:04:59,18-Oct-2021 22:54:00,18-Oct-2021 20:04:59,18-Oct-2021 21:54:00,01:49:00,437,738447.836804923,738447.912504995
19-Oct-2021 00:12:02,19-Oct-2021 02:43:16,19-Oct-2021 01:12:02,19-Oct-2021 01:43:16,00:31:13,438,738448.05003194,738448.071714398
19-Oct-2021 03:58:14,19-Oct-2021 06:29:59,19-Oct-2021 04:58:14,19-Oct-2021 05:29:59,00:31:45,439,738448.20711412,738448.229163222
19-Oct-2021 05:49:09,19-Oct-2021 08:26:28,19-Oct-2021 06:49:09,19-Oct-2021 07:26:28,00:37:19,440,738448.284135973,738448.310053429
19-Oct-2021 09:19:30,19-Oct-2021 12:00:52,19-Oct-2021 10:19:30,19-Oct-2021 11:00:52,00:41:21,441,738448.430213385,738448.458938688
19-Oct-2021 11:29:08,19-Oct-2021 14:40:52,19-Oct-2021 12:29:08,19-Oct-2021 13:40:52,01:11:43,442,738448.520240939,738448.570054985
19-Oct-2021 15:46:17,19-Oct-2021 18:31:23,19-Oct-2021 16:46:17,19-Oct-2021 17:31:23,00:45:06,443,738448.698809626,738448.730136185
20-Oct-2021 01:50:21,20-Oct-2021 04:57:56,20-Oct-2021 02:50:21,20-Oct-2021 03:57:56,01:07:35,444,738449.118303754,738449.165240456
20-Oct-2021 06:58:41,20-Oct-2021 09:13:39,20-Oct-2021 07:58:41,20-Oct-2021 08:13:39,00:14:57,445,738449.332425715,738449.342813538
20-Oct-2021 14:29:43,20-Oct-2021 16:52:04,20-Oct-2021 15:29:43,20-Oct-2021 15:52:04,00:22:20,447,738449.645647948,738449.661167636
20-Oct-2021 16:39:58,20-Oct-2021 19:16:19,20-Oct-2021 17:39:58,20-Oct-2021 18:16:19,00:36:20,448,738449.736099044,738449.761341171
20-Oct-2021 20:29:51,20-Oct-2021 22:55:08,20-Oct-2021 21:29:51,20-Oct-2021 21:55:08,00:25:16,449,738449.895738438,738449.913291069
21-Oct-2021 00:08:11,21-Oct-2021 02:47:37,21-Oct-2021 01:08:11,21-Oct-2021 01:47:37,00:39:25,450,738450.047361025,738450.074734889
21-Oct-2021 03:15:38,21-Oct-2021 05:53:02,21-Oct-2021 04:15:38,21-Oct-2021 04:53:02,00:37:23,451,738450.177530919,738450.203501492
21-Oct-2021 05:29:45,21-Oct-2021 09:03:52,21-Oct-2021 06:29:45,21-Oct-2021 08:03:52,01:34:06,452,738450.270669563,738450.336024179
21-Oct-2021 12:05:21,21-Oct-2021 14:16:44,21-Oct-2021 13:05:21,21-Oct-2021 13:16:44,00:11:22,453,738450.54538591,738450.553289842
21-Oct-2021 20:26:59,21-Oct-2021 22:44:29,21-Oct-2021 21:26:59,21-Oct-2021 21:44:29,00:17:29,454,738450.893744451,738450.905891766
21-Oct-2021 22:20:12,22-Oct-2021 00:59:59,21-Oct-2021 23:20:12,21-Oct-2021 23:59:59,00:39:47,455,738450.972362043,738450.999989483
21-Oct-2021 23:40:06,22-Oct-2021 02:31:52,22-Oct-2021 00:40:06,22-Oct-2021 01:31:52,00:51:45,456,738451.027852049,738451.063797535
22-Oct-2021 02:49:32,22-Oct-2021 05:14:36,22-Oct-2021 03:49:32,22-Oct-2021 04:14:36,00:25:03,457,738451.159409343,738451.176810904
22-Oct-2021 06:34:08,22-Oct-2021 09:26:12,22-Oct-2021 07:34:08,22-Oct-2021 08:26:12,00:52:04,459,738451.315371092,738451.351535872
22-Oct-2021 08:37:14,22-Oct-2021 10:56:22,22-Oct-2021 09:37:14,22-Oct-2021 09:56:22,00:19:08,460,738451.400857317,738451.41415099
22-Oct-2021 15:50:27,22-Oct-2021 18:19:34,22-Oct-2021 16:50:27,22-Oct-2021 17:19:34,00:29:07,461,738451.701706519,738451.721930538
22-Oct-2021 18:39:53,22-Oct-2021 20:58:40,22-Oct-2021 19:39:53,22-Oct-2021 19:58:40,00:18:47,462,738451.819371851,738451.832418436
22-Oct-2021 20:17:06,22-Oct-2021 23:24:32,22-Oct-2021 21:17:06,22-Oct-2021 22:24:32,01:07:26,463,738451.886877694,738451.933712602
23-Oct-2021 01:01:21,23-Oct-2021 03:49:00,23-Oct-2021 02:01:21,23-Oct-2021 02:49:00,00:47:38,464,738452.084279126,738452.117362909
23-Oct-2021 03:38:19,23-Oct-2021 06:01:17,23-Oct-2021 04:38:19,23-Oct-2021 05:01:17,00:22:58,465,738452.19327693,738452.209228805
23-Oct-2021 05:02:21,23-Oct-2021 07:39:05,23-Oct-2021 06:02:21,23-Oct-2021 06:39:05,00:36:43,466,738452.251639279,738452.27714744
23-Oct-2021 06:50:56,23-Oct-2021 09:39:40,23-Oct-2021 07:50:56,23-Oct-2021 08:39:40,00:48:44,467,738452.327037728,738452.360883718
23-Oct-2021 10:52:17,23-Oct-2021 13:19:56,23-Oct-2021 11:52:17,23-Oct-2021 12:19:56,00:27:39,468,738452.494642372,738452.513845101
23-Oct-2021 12:35:58,23-Oct-2021 15:44:11,23-Oct-2021 13:35:58,23-Oct-2021 14:44:11,01:08:12,469,738452.566647837,738452.61401981
23-Oct-2021 19:00:24,23-Oct-2021 21:31:32,23-Oct-2021 20:00:24,23-Oct-2021 20:31:32,00:31:08,470,738452.833618819,738452.855239248
24-Oct-2021 05:20:04,24-Oct-2021 09:21:00,24-Oct-2021 06:20:04,24-Oct-2021 08:21:00,02:00:55,471,738453.263940081,738453.347920113
24-Oct-2021 11:35:09,24-Oct-2021 13:56:42,24-Oct-2021 12:35:09,24-Oct-2021 12:56:42,00:21:33,472,738453.524410917,738453.539378698
24-Oct-2021 15:01:18,24-Oct-2021 17:42:42,24-Oct-2021 16:01:18,24-Oct-2021 16:42:42,00:41:24,473,738453.667572977,738453.696323753
25-Oct-2021 10:00:00,25-Oct-2021 12:18:34,25-Oct-2021 11:00:00,25-Oct-2021 11:18:34,00:18:34,475,738454.458333975,738454.471233755
25-Oct-2021 11:57:45,25-Oct-2021 14:44:09,25-Oct-2021 12:57:45,25-Oct-2021 13:44:09,00:46:24,476,738454.540107153,738454.572336733
25-Oct-2021 14:55:22,25-Oct-2021 17:39:45,25-Oct-2021 15:55:22,25-Oct-2021 16:39:45,00:44:22,477,738454.663459767,738454.694280009
25-Oct-2021 16:25:45,25-Oct-2021 19:01:35,25-Oct-2021 17:25:45,25-Oct-2021 18:01:35,00:35:50,478,738454.726216907,738454.751110778
25-Oct-2021 19:17:19,25-Oct-2021 21:51:53,25-Oct-2021 20:17:19,25-Oct-2021 20:51:53,00:34:33,479,738454.845369981,738454.869368065
25-Oct-2021 23:03:39,26-Oct-2021 01:59:46,26-Oct-2021 00:03:39,26-Oct-2021 00:59:46,00:56:07,480,738455.002539278,738455.04151451
26-Oct-2021 02:15:00,26-Oct-2021 04:44:59,26-Oct-2021 03:15:00,26-Oct-2021 03:44:59,00:29:59,482,738455.135416686,738455.156245855
26-Oct-2021 05:46:08,26-Oct-2021 08:09:39,26-Oct-2021 06:46:08,26-Oct-2021 07:09:39,00:23:30,483,738455.282047466,738455.298374104
26-Oct-2021 08:19:24,26-Oct-2021 10:33:18,26-Oct-2021 09:19:24,26-Oct-2021 09:33:18,00:13:54,484,738455.388475326,738455.398129401
26-Oct-2021 10:11:16,26-Oct-2021 12:44:59,26-Oct-2021 11:11:16,26-Oct-2021 11:44:59,00:33:43,485,738455.46616227,738455.489580899
26-Oct-2021 12:45:17,26-Oct-2021 15:08:36,26-Oct-2021 13:45:17,26-Oct-2021 14:08:36,00:23:19,486,738455.573116709,738455.589316781
26-Oct-2021 14:30:00,26-Oct-2021 17:24:31,26-Oct-2021 15:30:00,26-Oct-2021 16:24:31,00:54:30,487,738455.645837544,738455.683692914
26-Oct-2021 17:20:19,26-Oct-2021 20:12:05,26-Oct-2021 18:20:19,26-Oct-2021 19:12:05,00:51:46,488,738455.764108964,738455.80006352
26-Oct-2021 22:53:30,27-Oct-2021 01:32:03,26-Oct-2021 23:53:30,27-Oct-2021 00:32:03,00:38:33,489,738455.995488441,738456.022265041
27-Oct-2021 01:27:43,27-Oct-2021 04:15:21,27-Oct-2021 02:27:43,27-Oct-2021 03:15:21,00:47:38,490,738456.102584281,738456.135664906
27-Oct-2021 03:09:15,27-Oct-2021 05:29:40,27-Oct-2021 04:09:15,27-Oct-2021 04:29:40,00:20:25,491,738456.173099968,738456.187278234
27-Oct-2021 05:35:43,27-Oct-2021 08:58:31,27-Oct-2021 06:35:43,27-Oct-2021 07:58:31,01:22:48,492,738456.274810654,738456.332311322
27-Oct-2021 08:35:07,27-Oct-2021 11:24:17,27-Oct-2021 09:35:07,27-Oct-2021 10:24:17,00:49:09,493,738456.399391517,738456.433532253
27-Oct-2021 11:05:50,27-Oct-2021 14:03:57,27-Oct-2021 12:05:50,27-Oct-2021 13:03:57,00:58:06,494,738456.504059295,738456.544414629
27-Oct-2021 14:28:23,27-Oct-2021 16:57:26,27-Oct-2021 15:28:23,27-Oct-2021 15:57:26,00:29:03,495,738456.644719801,738456.664895049
27-Oct-2021 18:37:24,27-Oct-2021 21:17:24,27-Oct-2021 19:37:24,27-Oct-2021 20:17:24,00:40:00,496,738456.817644458,738456.845424422
27-Oct-2021 23:29:46,28-Oct-2021 01:51:43,28-Oct-2021 00:29:46,28-Oct-2021 00:51:43,00:21:57,497,738457.020671413,738457.035920735
28-Oct-2021 02:30:00,28-Oct-2021 04:49:53,28-Oct-2021 03:30:00,28-Oct-2021 03:49:53,00:19:53,498,738457.145836279,738457.159648757
28-Oct-2021 05:00:04,28-Oct-2021 07:19:58,28-Oct-2021 06:00:04,28-Oct-2021 06:19:58,00:19:53,499,738457.250055429,738457.263871459
28-Oct-2021 21:10:02,28-Oct-2021 23:37:32,28-Oct-2021 22:10:02,28-Oct-2021 22:37:32,00:27:29,502,738457.923642198,738457.942732397
29-Oct-2021 00:23:56,29-Oct-2021 03:07:52,29-Oct-2021 01:23:56,29-Oct-2021 02:07:52,00:43:55,503,738458.058295126,738458.088802075
29-Oct-2021 03:11:11,29-Oct-2021 05:34:49,29-Oct-2021 04:11:11,29-Oct-2021 04:34:49,00:23:37,504,738458.174443633,738458.19085468
29-Oct-2021 05:11:28,29-Oct-2021 07:59:42,29-Oct-2021 06:11:28,29-Oct-2021 06:59:42,00:48:14,505,738458.257963864,738458.291465314
29-Oct-2021 07:53:43,29-Oct-2021 10:37:39,29-Oct-2021 08:53:43,29-Oct-2021 09:37:39,00:43:56,506,738458.370644333,738458.401155412
29-Oct-2021 10:24:34,29-Oct-2021 12:46:36,29-Oct-2021 11:24:34,29-Oct-2021 11:46:36,00:22:01,507,738458.475396711,738458.490696442
29-Oct-2021 11:26:16,29-Oct-2021 14:30:34,29-Oct-2021 12:26:16,29-Oct-2021 13:30:34,01:04:18,508,738458.51824604,738458.562901434
29-Oct-2021 13:08:45,29-Oct-2021 15:33:06,29-Oct-2021 14:08:45,29-Oct-2021 14:33:06,00:24:21,509,738458.589413284,738458.606326832
29-Oct-2021 22:32:46,30-Oct-2021 01:31:33,29-Oct-2021 23:32:46,30-Oct-2021 00:31:33,00:58:47,510,738458.981093855,738459.021915915
30-Oct-2021 02:30:50,30-Oct-2021 05:01:01,30-Oct-2021 03:30:50,30-Oct-2021 04:01:01,00:30:10,511,738459.146419437,738459.167376473
30-Oct-2021 04:20:45,30-Oct-2021 07:28:58,30-Oct-2021 05:20:45,30-Oct-2021 06:28:58,01:08:12,512,738459.222750389,738459.270117933
30-Oct-2021 06:55:25,30-Oct-2021 09:06:07,30-Oct-2021 07:55:25,30-Oct-2021 08:06:07,00:10:41,513,738459.330157098,738459.337587477
30-Oct-2021 09:43:05,30-Oct-2021 12:22:35,30-Oct-2021 10:43:05,30-Oct-2021 11:22:35,00:39:29,514,738459.446588763,738459.474018085
30-Oct-2021 16:59:06,30-Oct-2021 19:44:35,30-Oct-2021 17:59:06,30-Oct-2021 18:44:35,00:45:29,515,738459.749375104,738459.780961554
30-Oct-2021 20:57:55,30-Oct-2021 23:45:54,30-Oct-2021 21:57:55,30-Oct-2021 22:45:54,00:47:58,516,738459.915225764,738459.948546362
31-Oct-2021 00:29:45,31-Oct-2021 03:07:02,31-Oct-2021 01:29:45,31-Oct-2021 02:07:02,00:37:17,517,738460.062331935,738460.088225058
31-Oct-2021 05:49:58,31-Oct-2021 08:02:43,31-Oct-2021 06:49:58,31-Oct-2021 07:02:43,00:12:45,519,738460.284704786,738460.293559769
31-Oct-2021 07:37:16,31-Oct-2021 10:06:58,31-Oct-2021 08:37:16,31-Oct-2021 09:06:58,00:29:41,520,738460.359223879,738460.379844708
31-Oct-2021 10:20:49,31-Oct-2021 13:08:44,31-Oct-2021 11:20:49,31-Oct-2021 12:08:44,00:47:55,521,738460.472789905,738460.50607285
31-Oct-2021 16:57:32,31-Oct-2021 19:48:25,31-Oct-2021 17:57:32,31-Oct-2021 18:48:25,00:50:53,522,738460.748290745,738460.783632513
31-Oct-2021 19:19:17,31-Oct-2021 21:37:39,31-Oct-2021 20:19:17,31-Oct-2021 20:37:39,00:18:21,523,738460.846732363,738460.859482339
31-Oct-2021 23:32:25,01-Nov-2021 02:12:43,01-Nov-2021 00:32:25,01-Nov-2021 01:12:43,00:40:18,524,738461.022521058,738461.050508486
01-Nov-2021 12:47:41,01-Nov-2021 15:05:51,01-Nov-2021 13:47:41,01-Nov-2021 14:05:51,00:18:10,525,738461.574782416,738461.587404895
01-Nov-2021 16:14:49,01-Nov-2021 18:44:11,01-Nov-2021 17:14:49,01-Nov-2021 17:44:11,00:29:22,526,738461.718631404,738461.739027254
01-Nov-2021 19:43:48,01-Nov-2021 22:12:41,01-Nov-2021 20:43:48,01-Nov-2021 21:12:41,00:28:53,527,738461.86375903,738461.883818591
02-Nov-2021 04:02:03,02-Nov-2021 06:32:46,02-Nov-2021 05:02:03,02-Nov-2021 05:32:46,00:30:43,528,738462.209759161,738462.231093067
02-Nov-2021 07:55:00,02-Nov-2021 10:22:22,02-Nov-2021 08:55:00,02-Nov-2021 09:22:22,00:27:21,529,738462.371536106,738462.390535331
02-Nov-2021 09:36:04,02-Nov-2021 12:34:52,02-Nov-2021 10:36:04,02-Nov-2021 11:34:52,00:58:48,530,738462.441717517,738462.482553177
02-Nov-2021 13:26:50,02-Nov-2021 16:27:23,02-Nov-2021 14:26:50,02-Nov-2021 15:27:23,01:00:33,531,738462.601969111,738462.6440229
02-Nov-2021 16:34:35,02-Nov-2021 19:24:48,02-Nov-2021 17:34:35,02-Nov-2021 18:24:48,00:50:13,532,738462.732355782,738462.767232511
02-Nov-2021 20:41:57,02-Nov-2021 22:56:20,02-Nov-2021 21:41:57,02-Nov-2021 21:56:20,00:14:23,533,738462.904132077,738462.914120664
03-Nov-2021 03:36:59,03-Nov-2021 05:59:56,03-Nov-2021 04:36:59,03-Nov-2021 04:59:56,00:22:57,534,738463.192350989,738463.20829387
03-Nov-2021 05:16:46,03-Nov-2021 08:03:20,03-Nov-2021 06:16:46,03-Nov-2021 07:03:20,00:46:34,535,738463.261650769,738463.293990352
03-Nov-2021 10:50:16,03-Nov-2021 14:09:42,03-Nov-2021 11:50:16,03-Nov-2021 13:09:42,01:19:25,536,738463.493250317,738463.548411551
03-Nov-2021 17:52:14,03-Nov-2021 21:04:12,03-Nov-2021 18:52:14,03-Nov-2021 20:04:12,01:11:58,537,738463.786278361,738463.836256996
04-Nov-2021 00:57:18,04-Nov-2021 03:19:47,04-Nov-2021 01:57:18,04-Nov-2021 02:19:47,00:22:29,538,738464.081462864,738464.097078983
04-Nov-2021 02:30:00,04-Nov-2021 05:51:35,04-Nov-2021 03:30:00,04-Nov-2021 04:51:35,01:21:35,539,738464.145834493,738464.20249142
04-Nov-2021 06:57:09,04-Nov-2021 09:16:24,04-Nov-2021 07:57:09,04-Nov-2021 08:16:24,00:19:14,540,738464.331361239,738464.344726118
04-Nov-2021 07:51:40,04-Nov-2021 10:03:51,04-Nov-2021 08:51:40,04-Nov-2021 09:03:51,00:12:11,541,738464.369213456,738464.377678127
04-Nov-2021 10:16:28,04-Nov-2021 12:59:58,04-Nov-2021 11:16:28,04-Nov-2021 11:59:58,00:43:29,542,738464.469777816,738464.499980954
04-Nov-2021 12:06:33,04-Nov-2021 14:28:11,04-Nov-2021 13:06:33,04-Nov-2021 13:28:11,00:21:38,543,738464.546218975,738464.561243121
04-Nov-2021 15:28:12,04-Nov-2021 18:10:55,04-Nov-2021 16:28:12,04-Nov-2021 17:10:55,00:42:42,544,738464.686254593,738464.71591702
04-Nov-2021 20:24:25,04-Nov-2021 22:44:16,04-Nov-2021 21:24:25,04-Nov-2021 21:44:16,00:19:51,546,738464.891956063,738464.905751002
04-Nov-2021 23:45:24,05-Nov-2021 02:39:59,05-Nov-2021 00:45:24,05-Nov-2021 01:39:59,00:54:35,547,738465.031529068,738465.069440664
05-Nov-2021 01:45:03,05-Nov-2021 04:44:33,05-Nov-2021 02:45:03,05-Nov-2021 03:44:33,00:59:29,548,738465.114628143,738465.155938949
05-Nov-2021 04:05:35,05-Nov-2021 06:44:55,05-Nov-2021 05:05:35,05-Nov-2021 05:44:55,00:39:19,549,738465.212215405,738465.239527705
05-Nov-2021 08:16:13,05-Nov-2021 11:20:30,05-Nov-2021 09:16:13,05-Nov-2021 10:20:30,01:04:17,550,738465.386268159,738465.430912483
05-Nov-2021 11:27:04,05-Nov-2021 14:22:04,05-Nov-2021 12:27:04,05-Nov-2021 13:22:04,00:55:00,551,738465.51879658,738465.556999262
05-Nov-2021 15:47:37,05-Nov-2021 18:32:25,05-Nov-2021 16:47:37,05-Nov-2021 17:32:25,00:44:47,552,738465.699742098,738465.730845513
05-Nov-2021 19:22:12,05-Nov-2021 21:45:27,05-Nov-2021 20:22:12,05-Nov-2021 20:45:27,00:23:15,553,738465.848754873,738465.864906573
06-Nov-2021 02:48:09,06-Nov-2021 05:34:00,06-Nov-2021 03:48:09,06-Nov-2021 04:34:00,00:45:51,554,738466.15844749,738466.190288685
06-Nov-2021 08:20:20,06-Nov-2021 10:44:59,06-Nov-2021 09:20:20,06-Nov-2021 09:44:59,00:24:39,555,738466.389122469,738466.406244181
06-Nov-2021 10:35:13,06-Nov-2021 13:09:56,06-Nov-2021 11:35:13,06-Nov-2021 12:09:56,00:34:43,556,738466.48279576,738466.506905681
06-Nov-2021 13:09:05,06-Nov-2021 15:48:47,06-Nov-2021 14:09:05,06-Nov-2021 14:48:47,00:39:42,557,738466.589642161,738466.617211951
06-Nov-2021 19:43:51,06-Nov-2021 22:26:47,06-Nov-2021 20:43:51,06-Nov-2021 21:26:47,00:42:55,558,738466.863794489,738466.893605352
06-Nov-2021 22:48:31,07-Nov-2021 01:22:01,06-Nov-2021 23:48:31,07-Nov-2021 00:22:01,00:33:29,559,738466.992033909,738467.015294203
07-Nov-2021 04:17:33,07-Nov-2021 06:55:51,07-Nov-2021 05:17:33,07-Nov-2021 05:55:51,00:38:18,560,738467.220527988,738467.247128096
07-Nov-2021 07:20:56,07-Nov-2021 09:54:32,07-Nov-2021 08:20:56,07-Nov-2021 08:54:32,00:33:35,561,738467.347873665,738467.371203724
07-Nov-2021 08:57:20,07-Nov-2021 11:40:52,07-Nov-2021 09:57:20,07-Nov-2021 10:40:52,00:43:32,562,738467.414816418,738467.445052039
